10000; -2684; -3184; 4164.338123
11000; -2904; -3290; 4388.315850
12000; -3131; -3388; 4613.209837
13000; -3349; -3499; 4843.428744
14000; -3562; -3623; 5080.745319
15000; -3774; -3747; 5318.184371
16000; -3983; -3875; 5556.969858
17000; -4188; -4010; 5798.227660
18000; -4390; -4152; 6042.450165
19000; -4591; -4303; 6292.304030
100000; -757; -19102; 19116.993827
200000; 18684; -5843; 19576.325115
300000; -15089; 11732; 19113.287132
400000; -195; -18119; 18120.049282
500000; 16841; -2594; 17039.604367
600000; 7379; 13926; 15760.175031
