10000; -2682; -3184; 4163.049363
11000; -2883; -3294; 4377.456453
12000; -3131; -3390; 4614.678862
13000; -3352; -3500; 4846.225748
14000; -3560; -3623; 5079.343363
15000; -3772; -3745; 5315.355962
16000; -3983; -3871; 5554.181308
17000; -4189; -4011; 5799.641541
18000; -4391; -4156; 6045.925653
19000; -4590; -4300; 6289.523034
100000; -779; -19118; 19133.864351
200000; 18689; -5834; 19578.413547
300000; -15080; 11744; 19113.553725
400000; -197; -18121; 18122.070798
500000; 16838; -2614; 17039.696007
600000; 7387; 13926; 15763.922259
