10000; -2683; -3186; 4165.223283
11000; -2898; -3289; 4383.597267
12000; -3133; -3388; 4614.567477
13000; -3350; -3502; 4846.287651
14000; -3558; -3623; 5077.941807
15000; -3771; -3749; 5317.465750
16000; -3983; -3878; 5559.062241
17000; -4187; -4019; 5803.734143
18000; -4385; -4154; 6040.193788
19000; -4587; -4304; 6290.070349
100000; -746; -19110; 19124.555315
200000; 18691; -5831; 19579.429052
300000; -15062; 11747; 19101.200303
400000; -216; -18112; 18113.287940
500000; 16844; -2603; 17043.941592
600000; 7380; 13934; 15767.712453
