10000; -2683; -3183; 4162.929017
11000; -2905; -3291; 4389.727326
12000; -3130; -3389; 4613.265763
13000; -3350; -3499; 4844.120250
14000; -3562; -3620; 5078.606502
15000; -3767; -3742; 5309.694247
16000; -3981; -3873; 5554.141698
17000; -4189; -4008; 5797.567162
18000; -4391; -4148; 6040.429207
19000; -4589; -4301; 6289.477085
100000; -782; -19097; 19113.004290
200000; 18692; -5834; 19581.277282
300000; -15057; 11760; 19105.257104
400000; -240; -18122; 18123.589159
500000; 16838; -2609; 17038.929691
600000; 7384; 13927; 15763.400173
