10000; -2685; -3179; 4161.161617
11000; -2906; -3284; 4385.144467
12000; -3133; -3384; 4611.631490
13000; -3353; -3493; 4841.865136
14000; -3565; -3621; 5081.423619
15000; -3772; -3745; 5315.355962
16000; -3985; -3869; 5554.222358
17000; -4186; -4003; 5791.943111
18000; -4395; -4147; 6042.651239
19000; -4590; -4299; 6288.839400
100000; -765; -19105; 19120.309882
200000; 18692; -5826; 19578.895270
300000; -15069; 11756; 19112.255152
400000; -201; -18136; 18137.113800
500000; 16843; -2605; 17043.258902
600000; 7386; 13926; 15763.453682
