10000; -2852; -3187; 4276.783020
11000; -3084; -3298; 4515.291796
12000; -3326; -3405; 4759.863548
13000; -3554; -3527; 5007.059516
14000; -3780; -3653; 5256.691830
15000; -4002; -3788; 5510.439910
16000; -4227; -3924; 5767.608256
17000; -4438; -4067; 6019.662200
18000; -4656; -4222; 6285.190530
19000; -4861; -4375; 6539.873546
100000; -693; -19234; 19246.480328
200000; 18776; -5667; 19612.574155
300000; -16435; 9745; 19106.916287
400000; 465; -18126; 18131.963518
500000; 16836; -2630; 17040.181807
600000; 7609; 13822; 15777.977215
