10000; -2852; -3186; 4276.037886
11000; -3089; -3299; 4519.438239
12000; -3326; -3405; 4759.863548
13000; -3555; -3525; 5006.360954
14000; -3781; -3655; 5258.800814
15000; -4002; -3794; 5514.566166
16000; -4223; -3926; 5766.038935
17000; -4442; -4072; 6025.989379
18000; -4657; -4224; 6287.274847
19000; -4858; -4376; 6538.313238
100000; -695; -19229; 19241.555706
200000; 18779; -5669; 19616.024113
300000; -16481; 9693; 19120.083943
400000; 463; -18121; 18126.913968
500000; 16839; -2617; 17041.144621
600000; 7609; 13832; 15786.738263
