10000; -2852; -3185; 4275.292855
11000; -3086; -3295; 4514.467964
12000; -3324; -3368; 4732.060862
13000; -3557; -3523; 5006.373738
14000; -3783; -3653; 5258.849494
15000; -4001; -3789; 5510.401256
16000; -4229; -3926; 5770.434732
17000; -4443; -4069; 6024.699993
18000; -4656; -4219; 6283.175710
19000; -4863; -4376; 6542.029119
100000; -674; -19237; 19248.803729
200000; 18771; -5673; 19609.522432
300000; -16469; 9686; 19106.191588
400000; 495; -18122; 18128.759169
500000; 16842; -2618; 17044.262612
600000; 7608; 13822; 15777.494985
