10000; -2854; -3185; 4276.627293
11000; -3089; -3301; 4520.898362
12000; -3328; -3402; 4759.116305
13000; -3557; -3524; 5007.077491
14000; -3782; -3652; 5257.435497
15000; -4004; -3791; 5513.954751
16000; -4224; -3922; 5764.048924
17000; -4447; -4066; 6025.625694
18000; -4656; -4222; 6285.190530
19000; -4866; -4376; 6544.259469
100000; -691; -19234; 19246.408418
200000; 18772; -5685; 19613.954446
300000; -16483; 9661; 19105.606769
400000; 453; -18099; 18104.668183
500000; 16851; -2594; 17049.487881
600000; 7602; 13822; 15774.602626
