10000; -2066; -9695; 9912.687880
11000; -2149; -9817; 10049.462175
12000; -2245; -9936; 10186.467543
13000; -2328; -10064; 10329.747335
14000; -2406; -10193; 10473.112479
15000; -2478; -10318; 10611.390484
16000; -2556; -10449; 10757.078460
17000; -2622; -10577; 10897.147012
18000; -2690; -10716; 11048.473017
19000; -2752; -10846; 11189.692578
100000; 4566; -18260; 18822.219742
200000; 19236; -3216; 19502.983156
300000; 8947; 16784; 19019.765114
400000; 243; -18121; 18122.629224
500000; 16934; -2050; 17057.633365
600000; 6851; 14199; 15765.398885
