10000; -2052; -9659; 9874.562522
11000; -2144; -9785; 10017.133372
12000; -2235; -9897; 10146.222647
13000; -2315; -10023; 10286.872897
14000; -2392; -10149; 10427.073655
15000; -2468; -10278; 10570.161210
16000; -2547; -10402; 10709.286297
17000; -2611; -10531; 10849.851704
18000; -2682; -10665; 10997.060926
19000; -2742; -10800; 11142.646185
100000; 4527; -18279; 18831.239205
200000; 19229; -3247; 19501.216629
300000; 8969; 16761; 19009.841714
400000; 260; -18123; 18124.864937
500000; 16927; -2044; 17049.963783
600000; 6849; 14199; 15764.529869
