10000; -2066; -9715; 9932.249544
11000; -2153; -9840; 10072.785563
12000; -2249; -9958; 10208.808207
13000; -2330; -10081; 10346.760894
14000; -2409; -10214; 10494.240182
15000; -2479; -10344; 10636.906364
16000; -2551; -10466; 10772.407205
17000; -2622; -10600; 10919.472698
18000; -2689; -10732; 11063.749139
19000; -2755; -10871; 11214.662991
100000; 4584; -18263; 18829.504109
200000; 19236; -3206; 19501.336672
300000; 8916; 16809; 19027.284015
400000; 265; -18123; 18124.937352
500000; 16933; -2046; 17056.160324
600000; 6851; 14192; 15759.094676
