10000; -2058; -9671; 9887.547977
11000; -2140; -9794; 10025.070374
12000; -2239; -9913; 10162.710760
13000; -2321; -10039; 10303.812984
14000; -2396; -10167; 10445.511237
15000; -2475; -10296; 10589.298419
16000; -2546; -10420; 10726.533270
17000; -2614; -10547; 10866.103487
18000; -2684; -10681; 11013.065740
19000; -2743; -10817; 11159.369964
100000; 4546; -18272; 18829.022811
200000; 19239; -3228; 19507.924159
300000; 8952; 16774; 19013.294822
400000; 235; -18141; 18142.522041
500000; 16924; -2062; 17049.153058
600000; 6847; 14203; 15767.264125
