10000; -2296; -2413; 3330.793449
11000; -2500; -2487; 3526.353499
12000; -2716; -2553; 3727.528001
13000; -2922; -2631; 3931.951805
14000; -3126; -2725; 4146.986979
15000; -3326; -2814; 4356.704259
16000; -3529; -2907; 4572.142824
17000; -3730; -3006; 4790.504775
18000; -3932; -3124; 5021.951812
19000; -4128; -3239; 5247.047265
100000; -2040; -18832; 18942.170520
200000; 18405; -6605; 19554.284697
300000; -14650; 12275; 19112.773870
400000; 125; -18126; 18126.431006
500000; 16900; -2188; 17041.048794
600000; 7011; 14112; 15757.622441
