10000; -2291; -2399; 3317.209972
11000; -2494; -2471; 3510.822838
12000; -2711; -2536; 3712.252281
13000; -2918; -2616; 3918.951390
14000; -3118; -2705; 4127.826183
15000; -3319; -2800; 4342.322075
16000; -3527; -2888; 4558.538472
17000; -3727; -2994; 4780.644831
18000; -3928; -3100; 5003.916866
19000; -4123; -3219; 5230.782924
100000; -2047; -18836; 18946.902253
200000; 18402; -6618; 19555.856616
300000; -14660; 12264; 19113.380026
400000; 121; -18127; 18127.403841
500000; 16906; -2188; 17046.999149
600000; 7014; 14107; 15754.480156
