10000; -2297; -2412; 3330.758622
11000; -2502; -2485; 3526.362006
12000; -2717; -2553; 3728.256697
13000; -2922; -2634; 3933.959837
14000; -3124; -2725; 4145.479586
15000; -3327; -2819; 4360.698339
16000; -3527; -2908; 4571.235391
17000; -3731; -3010; 4793.794009
18000; -3932; -3119; 5018.842994
19000; -4124; -3235; 5241.431198
100000; -2041; -18845; 18955.202610
200000; 18408; -6607; 19557.783949
300000; -14641; 12276; 19106.518704
400000; 118; -18126; 18126.384085
500000; 16901; -2191; 17042.425942
600000; 7012; 14117; 15762.545258
