10000; -2294; -2409; 3326.517248
11000; -2499; -2482; 3522.119390
12000; -2716; -2551; 3726.158478
13000; -2912; -2663; 3946.050304
14000; -3121; -2718; 4138.618731
15000; -3327; -2808; 4353.595411
16000; -3526; -2900; 4565.377969
17000; -3729; -3006; 4789.726193
18000; -3930; -3115; 5014.790624
19000; -4122; -3234; 5239.240403
100000; -2055; -18827; 18938.821347
200000; 18403; -6608; 19553.415891
300000; -14640; 12283; 19110.250888
400000; 132; -18135; 18135.480391
500000; 16905; -2185; 17045.622605
600000; 7022; 14102; 15753.567469
