10000; -2293; -2409; 3325.827717
11000; -2497; -2483; 3521.405685
12000; -2713; -2549; 3722.602584
13000; -2919; -2629; 3928.384146
14000; -3121; -2719; 4139.275540
15000; -3322; -2811; 4351.712881
16000; -3524; -2901; 4564.468972
17000; -3726; -3006; 4787.390939
18000; -3927; -3115; 5012.439925
19000; -4126; -3235; 5243.004959
100000; -2036; -18838; 18947.705402
200000; 18398; -6612; 19550.062609
300000; -14652; 12268; 19109.812349
400000; 148; -18131; 18131.604038
500000; 16905; -2187; 17045.879091
600000; 7018; 14110; 15758.947427
