10000; -2294; -2413; 3329.415114
11000; -2498; -2485; 3523.525082
12000; -2713; -2552; 3724.657434
13000; -2919; -2632; 3930.392474
14000; -3124; -2720; 4142.194587
15000; -3326; -2813; 4356.058425
16000; -3525; -2904; 4567.148016
17000; -3726; -3007; 4788.018901
18000; -3929; -3119; 5016.492998
19000; -4124; -3237; 5242.665830
100000; -2036; -18838; 18947.705402
200000; 18398; -6609; 19549.048187
300000; 11491; 15134; 19002.132433
400000; 137; -18125; 18125.517758
500000; 16903; -2185; 17043.639107
600000; 7007; 14113; 15756.738812
