10000; -2295; -2410; 3327.931039
11000; -2501; -2487; 3527.062517
12000; -2713; -2552; 3724.657434
13000; -2920; -2629; 3929.127257
14000; -3121; -2722; 4141.246793
15000; -3327; -2809; 4354.240462
16000; -3532; -2905; 4573.188056
17000; -3730; -3006; 4790.504775
18000; -3929; -3119; 5016.492998
19000; -4122; -3234; 5239.240403
100000; -2040; -18837; 18947.141447
200000; 18403; -6611; 19554.429933
300000; -14653; 12268; 19110.579086
400000; 139; -18121; 18121.533103
500000; 16904; -2174; 17043.224225
600000; 7010; 14114; 15758.968748
