10000; -2298; -2417; 3335.070164
11000; -2505; -2489; 3531.309389
12000; -2717; -2560; 3733.053576
13000; -2920; -2638; 3935.154889
14000; -3122; -2727; 4145.288048
15000; -3326; -2814; 4356.704259
16000; -3528; -2912; 4574.552219
17000; -3732; -3018; 4799.598733
18000; -3927; -3131; 5022.398829
19000; -4123; -3246; 5247.441758
100000; -2024; -18838; 18946.419715
200000; 18402; -6603; 19550.785483
300000; -14649; 12272; 19110.080717
400000; 128; -18133; 18133.451767
500000; 16903; -2187; 17043.895623
600000; 7009; 14123; 15766.585236
