10000; -1651; -9191; 9338.109123
11000; -1739; -9274; 9435.634425
12000; -1830; -9348; 9525.439832
13000; -1912; -9430; 9621.883599
14000; -1999; -9517; 9724.674288
15000; -2077; -9609; 9830.910945
16000; -2158; -9695; 9932.270083
17000; -2242; -9787; 10040.514578
18000; -2324; -9891; 10160.357130
19000; -2402; -9994; 10278.601072
100000; 3389; -18442; 18750.804916
200000; 19110; -3976; 19519.238612
300000; 9683; 16376; 19024.559522
400000; -690; -18097; 18110.149337
500000; 16748; -3186; 17048.345961
600000; 7833; 13677; 15761.225143
