10000; -1653; -9187; 9334.526126
11000; -1739; -9273; 9434.651557
12000; -1828; -9342; 9519.167401
13000; -1913; -9427; 9619.142269
14000; -1994; -9514; 9720.711497
15000; -2079; -9603; 9825.469454
16000; -2165; -9690; 9928.913586
17000; -2241; -9791; 10044.190460
18000; -2326; -9889; 10158.867900
19000; -2403; -9988; 10273.001168
100000; 3379; -18424; 18731.295123
200000; 19099; -3986; 19510.509911
300000; 9657; 16406; 19037.186898
400000; -670; -18137; 18149.371036
500000; 16748; -3182; 17047.598893
600000; 7830; 13693; 15773.621937
