10000; -1655; -9184; 9331.928043
11000; -1742; -9270; 9432.256570
12000; -1830; -9343; 9520.533021
13000; -1914; -9426; 9618.361191
14000; -1996; -9513; 9720.143260
15000; -2074; -9603; 9824.412705
16000; -2165; -9692; 9930.865471
17000; -2248; -9784; 10038.932214
18000; -2327; -9883; 10153.256522
19000; -2404; -9986; 10271.290669
100000; 3388; -18431; 18739.805362
200000; 19107; -3999; 19521.000231
300000; 9664; 16395; 19031.261677
400000; -643; -18141; 18152.391853
500000; 16739; -3208; 17043.631802
600000; 7818; 13707; 15779.828041
