10000; -1654; -9191; 9338.639997
11000; -1734; -9272; 9432.748274
12000; -1831; -9348; 9525.632000
13000; -1913; -9432; 9624.042446
14000; -1995; -9519; 9725.810300
15000; -2074; -9607; 9828.322593
16000; -2160; -9696; 9933.680889
17000; -2244; -9795; 10048.759177
18000; -2324; -9884; 10153.542830
19000; -2401; -9991; 10275.450452
100000; 3379; -18434; 18741.131156
200000; 19113; -3961; 19519.126261
300000; 9685; 16370; 19020.413376
400000; -688; -18109; 18122.064590
500000; 16747; -3197; 17049.422805
600000; 7838; 13682; 15768.048960
