10000; -1654; -9186; 9333.719087
11000; -1739; -9274; 9435.634425
12000; -1830; -9343; 9520.533021
13000; -1914; -9427; 9619.341194
14000; -1997; -9516; 9723.284682
15000; -2078; -9604; 9826.235291
16000; -2164; -9691; 9929.671545
17000; -2241; -9789; 10042.240885
18000; -2326; -9882; 10152.053979
19000; -2403; -9990; 10274.945693
100000; 3408; -18434; 18746.381518
200000; 19112; -3960; 19517.944154
300000; 9649; 16407; 19033.991962
400000; -652; -18121; 18132.725802
500000; 16749; -3201; 17052.137755
600000; 7826; 13691; 15769.900348
