10000; -1653; -9202; 9349.289438
11000; -1731; -9279; 9439.078451
12000; -1827; -9360; 9536.641390
13000; -1914; -9440; 9632.081603
14000; -1998; -9532; 9739.149244
15000; -2072; -9623; 9843.541690
16000; -2163; -9709; 9947.022167
17000; -2248; -9803; 10057.450621
18000; -2323; -9901; 10169.863814
19000; -2403; -10004; 10288.557965
100000; 3405; -18424; 18736.002802
200000; 19112; -3962; 19518.350033
300000; 9670; 16397; 19036.031861
400000; -609; -18140; 18150.219861
500000; 16742; -3192; 17043.574390
600000; 7819; 13699; 15773.375099
