10000; -2056; -3521; 4077.324736
11000; -2231; -3592; 4228.454209
12000; -2421; -3661; 4389.095807
13000; -2600; -3742; 4556.595659
14000; -2773; -3831; 4729.280072
15000; -2945; -3920; 4903.001632
16000; -3124; -4015; 5087.199721
17000; -3295; -4119; 5274.768810
18000; -3464; -4223; 5461.961644
19000; -3629; -4336; 5654.249464
100000; -946; -18648; 18671.979542
200000; 18502; -6164; 19501.766587
300000; 10849; 15548; 18958.932064
400000; 339; -18129; 18132.169258
500000; 16937; -1945; 17048.313524
600000; 6770; 14253; 15779.128905
