10000; -2055; -3595; 4140.899661
11000; -2236; -3669; 4296.656491
12000; -2420; -3736; 4451.302731
13000; -2596; -3814; 4613.654950
14000; -2772; -3909; 4792.104444
15000; -2945; -4000; 4967.194882
16000; -3119; -4092; 5145.155488
17000; -3288; -4197; 5331.580722
18000; -3455; -4301; 5516.849282
19000; -3618; -4418; 5710.398235
100000; -863; -18672; 18691.932832
200000; 18507; -6124; 19493.907382
300000; 10868; 15548; 18969.810964
400000; 373; -18129; 18132.836789
500000; 16939; -1936; 17049.276143
600000; 6780; 14232; 15764.460790
