10000; -2050; -3610; 4151.457575
11000; -2224; -3680; 4299.834415
12000; -2414; -3750; 4459.808965
13000; -2593; -3831; 4626.036100
14000; -2765; -3922; 4798.677839
15000; -2939; -4014; 4974.928844
16000; -3113; -4106; 5152.669696
17000; -3281; -4205; 5333.571599
18000; -3449; -4314; 5523.241530
19000; -3611; -4430; 5715.262111
100000; -848; -18658; 18677.260720
200000; 18510; -6117; 19494.557933
300000; 10809; 15575; 18958.246385
400000; 347; -18135; 18138.319492
500000; 16939; -1937; 17049.389725
600000; 6818; 14169; 15724.047984
