10000; -2056; -3524; 4079.915685
11000; -2235; -3597; 4234.812156
12000; -2422; -3667; 4394.652774
13000; -2601; -3745; 4559.630029
14000; -2777; -3838; 4737.295959
15000; -2945; -3926; 4907.800016
16000; -3122; -4020; 5089.919842
17000; -3298; -4120; 5277.423993
18000; -3462; -4231; 5466.882567
19000; -3629; -4341; 5658.084658
100000; -933; -18648; 18671.325422
200000; 18500; -6153; 19496.394769
300000; 10789; 15604; 18970.696798
400000; 328; -18128; 18130.967101
500000; 16933; -1957; 17045.713185
600000; 6802; 14202; 15746.872959
