10000; -2053; -3592; 4137.302624
11000; -2231; -3662; 4288.077075
12000; -2420; -3733; 4448.785115
13000; -2598; -3812; 4613.127789
14000; -2772; -3905; 4788.842136
15000; -2946; -3997; 4965.372594
16000; -3121; -4088; 5143.188214
17000; -3292; -4187; 5326.183718
18000; -3459; -4299; 5517.796843
19000; -3620; -4409; 5704.706916
100000; -848; -18664; 18683.254534
200000; 18513; -6114; 19496.465449
300000; -14093; 12905; 19108.942252
400000; 376; -18129; 18132.898748
500000; 16937; -1934; 17047.062064
600000; 6781; 14231; 15763.988138
