10000; -2058; -3581; 4130.245150
11000; -2237; -3655; 4285.229749
12000; -2423; -3723; 4442.033093
13000; -2602; -3802; 4607.125785
14000; -2774; -3893; 4780.222275
15000; -2951; -3986; 4959.495640
16000; -3125; -4080; 5139.263079
17000; -3295; -4181; 5323.324713
18000; -3465; -4287; 5512.222238
19000; -3630; -4407; 5709.513902
100000; -855; -18678; 18697.558905
200000; 18516; -6119; 19500.882467
300000; 10787; 15635; 18995.067623
400000; 345; -18122; 18125.283694
500000; 16936; -1935; 17046.182007
600000; 6802; 14196; 15741.461813
