10000; -2643; -3094; 4069.187265
11000; -2864; -3197; 4292.237761
12000; -3061; -3284; 4489.362650
13000; -3295; -3405; 4738.253898
14000; -3508; -3528; 4975.223412
15000; -3716; -3644; 5204.554928
16000; -3921; -3773; 5441.486010
17000; -4128; -3902; 5680.315836
18000; -4325; -4044; 5921.111467
19000; -4519; -4196; 6166.666604
100000; -883; -19055; 19075.447937
200000; 18651; -5939; 19573.745732
300000; -14938; 11927; 19115.364841
400000; -111; -18132; 18132.339755
500000; 16863; -2480; 17044.388197
600000; 7266; 14003; 15775.891892
