10000; -2647; -3117; 4089.290648
11000; -2861; -3220; 4307.403046
12000; -3091; -3317; 4533.957433
13000; -3303; -3428; 4760.356394
14000; -3512; -3549; 4992.949529
15000; -3719; -3676; 5229.143046
16000; -3927; -3798; 5463.161447
17000; -4129; -3929; 5699.621215
18000; -4326; -4076; 5943.740573
19000; -4526; -4220; 6188.139947
100000; -886; -19056; 19076.585963
200000; 18656; -5910; 19569.732650
300000; -14913; 11942; 19105.206960
400000; -133; -18128; 18128.487885
500000; 16863; -2492; 17046.138360
600000; 7286; 13980; 15764.713635
