10000; -2049; -5647; 6007.246457
11000; -2191; -5736; 6140.209850
12000; -2343; -5819; 6272.990515
13000; -2494; -5918; 6422.052631
14000; -2636; -6020; 6571.825926
15000; -2777; -6125; 6725.128549
16000; -2920; -6225; 6875.829041
17000; -3053; -6336; 7033.185978
18000; -3184; -6451; 7193.973659
19000; -3313; -6574; 7361.619727
100000; 1139; -18659; 18693.731623
200000; 18796; -5153; 19489.561950
300000; 10669; 15758; 19030.032186
400000; 309; -18129; 18131.633186
500000; 16935; -2016; 17054.573609
600000; 6821; 14222; 15773.120332
