10000; -2059; -5624; 5989.061446
11000; -2210; -5718; 6130.222182
12000; -2362; -5802; 6264.363336
13000; -2506; -5895; 6405.549235
14000; -2645; -5997; 6554.390437
15000; -2785; -6097; 6702.957109
16000; -2920; -6206; 6858.632225
17000; -3058; -6316; 7017.351352
18000; -3195; -6436; 7185.410288
19000; -3322; -6552; 7346.045739
100000; 1101; -18659; 18691.454786
200000; 18789; -5172; 19487.845058
300000; 10134; 16056; 18986.655630
400000; 278; -18133; 18135.130907
500000; 16936; -2005; 17054.269876
600000; 6832; 14211; 15767.965785
