10000; -2084; -5926; 6281.761855
11000; -2217; -6022; 6417.131213
12000; -2367; -6111; 6553.396829
13000; -2505; -6206; 6692.492884
14000; -2638; -6315; 6843.848990
15000; -2768; -6415; 6986.705161
16000; -2897; -6524; 7138.290061
17000; -3027; -6638; 7295.599564
18000; -3153; -6753; 7452.812758
19000; -3279; -6872; 7614.212041
100000; 1374; -18649; 18699.547508
200000; 18829; -5040; 19491.866021
300000; 10616; 15792; 19028.576405
400000; 236; -18126; 18127.536292
500000; 16931; -2036; 17052.977951
600000; 6840; 14209; 15769.631606
