10000; -2352; -2159; 3192.676777
11000; -2570; -2235; 3405.895624
12000; -2791; -2302; 3617.856410
13000; -3010; -2381; 3837.871936
14000; -3220; -2473; 4060.065147
15000; -3433; -2567; 4286.604484
16000; -3649; -2659; 4515.028461
17000; -3856; -2760; 4741.975959
18000; -4067; -2881; 4984.039526
19000; -4272; -2995; 5217.279847
100000; -2236; -18871; 19003.008630
200000; 18382; -6712; 19569.079386
300000; -14925; 11939; 19112.701170
400000; 244; -18133; 18134.641574
500000; 16907; -2142; 17042.148133
600000; 6993; 14138; 15772.922779
