10000; -2351; -2155; 3189.235959
11000; -2564; -2230; 3398.087109
12000; -2691; -2305; 3543.233834
13000; -3007; -2376; 3832.417644
14000; -3216; -2465; 4052.021841
15000; -3432; -2560; 4281.614649
16000; -3639; -2652; 4502.824114
17000; -3856; -2756; 4739.648932
18000; -4065; -2870; 4976.055164
19000; -4271; -2988; 5212.445204
100000; -2247; -18872; 19005.299077
200000; 18384; -6710; 19570.272252
300000; -14914; 11954; 19113.490314
400000; 227; -18124; 18125.421512
500000; 16910; -2133; 17043.995688
600000; 6986; 14133; 15765.338087
