10000; -2351; -2157; 3190.587720
11000; -2565; -2230; 3398.841714
12000; -2791; -2298; 3615.312573
13000; -3004; -2375; 3829.443954
14000; -3216; -2466; 4052.630257
15000; -3433; -2557; 4280.623553
16000; -3646; -2651; 4507.894963
17000; -3854; -2759; 4739.767610
18000; -4063; -2874; 4976.730352
19000; -4268; -2989; 5210.560910
100000; -2248; -18880; 19013.361197
200000; 18376; -6710; 19562.757372
300000; -14907; 11957; 19109.905756
400000; 211; -18124; 18125.228192
500000; 16904; -2147; 17039.801202
600000; 6995; 14120; 15757.678287
