10000; -2354; -2164; 3197.532173
11000; -2571; -2238; 3408.619222
12000; -2791; -2306; 3620.402878
13000; -3010; -2385; 3840.354801
14000; -3221; -2477; 4063.295461
15000; -3435; -2571; 4290.602056
16000; -3646; -2665; 4516.142270
17000; -3859; -2771; 4750.823297
18000; -4069; -2882; 4986.249593
19000; -4275; -3000; 5222.607108
100000; -2219; -18883; 19012.933756
200000; 18381; -6707; 19566.425581
300000; -14927; 11932; 19109.891496
400000; 232; -18131; 18132.484248
500000; 16910; -2144; 17045.375795
600000; 7007; 14111; 15754.947477
