10000; -2350; -2154; 3187.823082
11000; -2563; -2225; 3394.052740
12000; -2791; -2293; 3612.136487
13000; -3008; -2372; 3830.724214
14000; -3220; -2466; 4055.805222
15000; -3429; -2562; 4280.407107
16000; -3641; -2651; 4503.851907
17000; -3852; -2758; 4737.559287
18000; -4063; -2870; 4974.421474
19000; -4271; -2988; 5212.445204
100000; -2252; -18878; 19011.848621
200000; 18378; -6707; 19563.607362
300000; -14907; 11959; 19111.157212
400000; 233; -18127; 18128.497401
500000; 16908; -2144; 17043.391681
600000; 6999; 14112; 15752.286977
