10000; -2351; -2159; 3191.940162
11000; -2564; -2231; 3398.743444
12000; -2791; -2301; 3617.220203
13000; -3005; -2380; 3833.330797
14000; -3219; -2472; 4058.662957
15000; -3432; -2565; 4284.606050
16000; -3644; -2658; 4510.399095
17000; -3858; -2763; 4745.348565
18000; -4067; -2880; 4983.461548
19000; -4271; -2997; 5217.609606
100000; -2238; -18877; 19009.202324
200000; 18382; -6712; 19569.079386
300000; -14910; 11948; 19106.616760
400000; 216; -18126; 18127.286945
500000; 16909; -2142; 17044.132275
600000; 7007; 14118; 15761.217370
