10000; -2348; -2155; 3187.025102
11000; -2560; -2226; 3392.443957
12000; -2789; -2294; 3611.226523
13000; -3007; -2376; 3832.417644
14000; -3216; -2469; 4054.456437
15000; -3432; -2560; 4281.614649
16000; -3646; -2652; 4508.483115
17000; -3853; -2757; 4737.790413
18000; -4060; -2874; 4974.281456
19000; -4271; -2986; 5211.298974
100000; -2243; -18872; 19004.826571
200000; 18377; -6709; 19563.353751
300000; -14905; 11962; 19111.474799
400000; 241; -18129; 18130.601810
500000; 16909; -2144; 17044.383738
600000; 6999; 14121; 15760.350313
