10000; -2353; -2158; 3192.737540
11000; -2565; -2233; 3400.810786
12000; -2794; -2300; 3618.899833
13000; -3009; -2377; 3834.606890
14000; -3223; -2475; 4063.662634
15000; -3435; -2567; 4288.206385
16000; -3650; -2659; 4515.836689
17000; -3854; -2763; 4742.097110
18000; -4066; -2879; 4982.067543
19000; -4269; -2995; 5214.823679
100000; -2247; -18879; 19012.249998
200000; 18377; -6707; 19562.667967
300000; -14906; 11959; 19110.377207
400000; 236; -18127; 18128.536207
500000; 16909; -2146; 17044.635432
600000; 7000; 14126; 15765.274371
